date,E,min_deg,max_deg,mean_deg,raw_mean,raw_mean_abs,raw_neg_frac,mu_t,sigma_t,z_mean,z_mean_abs,z_neg_frac,z_min,z_max
2025-06-27,558,8,20,11.625,0.5583027601242065,0.5822463631629944,0.03942652329749104,0.2969375763351577,0.2514922766916975,1.0392571687698364,1.2292784452438354,0.043010752688172046,-2.8792526721954346,2.632625102996826
2025-07-04,566,8,22,11.791666666666666,0.5606714487075806,0.5801291465759277,0.03180212014134275,0.29765678494027786,0.2539083082296157,1.0358644723892212,1.1885240077972412,0.0353356890459364,-2.8822715282440186,2.6043193340301514
2025-07-11,554,8,19,11.541666666666666,0.5609728097915649,0.582748532295227,0.036101083032490974,0.29881422142188996,0.25479818387301834,1.0288869142532349,1.200487732887268,0.039711191335740074,-2.862137794494629,2.5863473415374756
2025-07-18,552,8,19,11.5,0.5642019510269165,0.5861567258834839,0.036231884057971016,0.2979931948641127,0.2560965480326682,1.0394859313964844,1.211096167564392,0.03985507246376811,-2.9024174213409424,2.5945017337799072
2025-07-25,556,8,20,11.583333333333334,0.561576247215271,0.5854314565658569,0.039568345323741004,0.30262542389205227,0.25746312855891834,1.0059726238250732,1.1936781406402588,0.050359712230215826,-3.0,2.558737277984619
2025-08-01,558,8,21,11.625,0.567949652671814,0.5882533192634583,0.035842293906810034,0.30790994551668993,0.25734594342285483,1.0104674100875854,1.179077386856079,0.05017921146953405,-2.504866123199463,2.5403881072998047
2025-08-08,548,8,20,11.416666666666666,0.5816978216171265,0.59922856092453,0.029197080291970802,0.323070133753542,0.25351418786499547,1.0201705694198608,1.1709182262420654,0.04744525547445255,-2.92423152923584,2.466209888458252
2025-08-15,548,8,20,11.416666666666666,0.5853413343429565,0.5945647954940796,0.01824817518248175,0.33788407136191995,0.2393839159402994,1.0337257385253906,1.136964201927185,0.0364963503649635,-2.6176774501800537,2.488640546798706
2025-08-22,564,8,23,11.75,0.5945830345153809,0.5966774225234985,0.0035460992907801418,0.34597792547548734,0.23902654834705786,1.040073275566101,1.0804016590118408,0.03546099290780142,-2.682896852493286,2.4423367977142334
2025-08-29,566,8,25,11.791666666666666,0.6064835786819458,0.6101841926574707,0.007067137809187279,0.3618662789461153,0.23833848097350746,1.0263441801071167,1.0850862264633179,0.038869257950530034,-2.6732935905456543,2.3565027713775635
2025-09-05,558,8,25,11.625,0.606089174747467,0.6080969572067261,0.0035842293906810036,0.3607000600086091,0.24004455999634589,1.022264838218689,1.0715667009353638,0.04659498207885305,-2.6694564819335938,2.3239030838012695
2025-09-12,552,8,26,11.5,0.6012871265411377,0.6052893400192261,0.007246376811594203,0.3569852451888689,0.23888235154672907,1.0226869583129883,1.0857067108154297,0.050724637681159424,-2.6821720600128174,2.35209321975708
2025-09-19,558,8,26,11.625,0.5927262306213379,0.5962952375411987,0.007168458781362007,0.35601675378213204,0.23392510557358492,1.011902928352356,1.083858609199524,0.05734767025089606,-2.5924925804138184,2.4150516986846924
2025-09-26,524,8,18,10.916666666666666,0.4201110303401947,0.5045356750488281,0.11450381679389313,0.20615007158374865,0.26065334887820674,0.8208640217781067,1.3258817195892334,0.11450381679389313,-2.667449474334717,2.6188712120056152
2025-10-03,514,8,17,10.708333333333334,0.42884883284568787,0.4892720580101013,0.08560311284046693,0.19878088083189469,0.24289053164924035,0.9472084045410156,1.3360902070999146,0.08560311284046693,-2.58122181892395,2.829606056213379
2025-10-10,516,8,20,10.75,0.4292140603065491,0.49061319231987,0.08139534883720931,0.20136492889263877,0.24393708818677987,0.9347409009933472,1.3194373846054077,0.08139534883720931,-3.0,2.8454389572143555
2025-10-17,516,8,20,10.75,0.4382868707180023,0.4929973781108856,0.06976744186046512,0.20981819389782472,0.24061048657268316,0.9507531523704529,1.2973816394805908,0.06976744186046512,-3.0,2.832083225250244
2025-10-24,516,8,18,10.75,0.449017196893692,0.4870312809944153,0.050387596899224806,0.21624905644444686,0.23091714812752304,1.0091150999069214,1.2659125328063965,0.050387596899224806,-3.0,2.872385025024414
2025-10-31,514,8,17,10.708333333333334,0.4450804889202118,0.4868030250072479,0.054474708171206226,0.21191200045993544,0.2312462775138896,1.0089187622070312,1.287971019744873,0.054474708171206226,-3.0,2.8883326053619385
2025-11-07,498,8,19,10.375,0.4249769151210785,0.46745410561561584,0.05622489959839357,0.19068265747991978,0.22103635568450444,1.061933159828186,1.3458244800567627,0.05622489959839357,-3.0,3.0
2025-11-14,504,8,19,10.5,0.42328402400016785,0.4694765508174896,0.05555555555555555,0.1881050780558217,0.2262226283345484,1.0415397882461548,1.3339149951934814,0.05555555555555555,-3.0,3.0
2025-11-21,512,8,19,10.666666666666666,0.41017967462539673,0.4691278338432312,0.07421875,0.18457774415950437,0.23003546416629603,0.9817107319831848,1.3551039695739746,0.07421875,-3.0,2.9827046394348145
2025-11-28,504,8,19,10.5,0.4294797480106354,0.47592878341674805,0.05952380952380952,0.19108573266248333,0.22890238239580843,1.042133092880249,1.3430992364883423,0.05952380952380952,-3.0,2.9516336917877197
2025-12-05,508,8,19,10.583333333333334,0.44162747263908386,0.4860934913158417,0.05511811023622047,0.2051059847675141,0.22706988666572117,1.0417227745056152,1.336924433708191,0.05511811023622047,-3.0,2.9719033241271973
2025-12-12,492,8,18,10.25,0.43146947026252747,0.4806351065635681,0.06097560975609756,0.19501024323034613,0.22583232460807282,1.046653151512146,1.3693487644195557,0.06097560975609756,-3.0,3.0
2025-12-19,490,8,18,10.208333333333334,0.4251214563846588,0.4658806025981903,0.053061224489795916,0.18243647677748898,0.22183522528629895,1.092964768409729,1.3637139797210693,0.053061224489795916,-3.0,3.0
2025-12-26,486,8,18,10.125,0.4268365204334259,0.46486377716064453,0.04938271604938271,0.17906195448125356,0.2206656078337981,1.1230727434158325,1.374555230140686,0.04938271604938271,-3.0,3.0
